"location","date","Y"
"market_014","2022-05-17",307
"market_014","2022-05-18",264
"market_014","2022-05-19",247
"market_014","2022-05-20",278
"market_014","2022-05-21",296
"market_014","2022-05-22",252
"market_014","2022-05-23",291
"market_014","2022-05-24",259
"market_014","2022-05-25",248
"market_014","2022-05-26",276
"market_014","2022-05-27",243
"market_014","2022-05-28",300
"market_014","2022-05-29",264
"market_014","2022-05-30",251
"market_014","2022-05-31",252
"market_014","2022-06-01",258
"market_014","2022-06-02",251
"market_014","2022-06-03",232
"market_014","2022-06-04",286
"market_014","2022-06-05",294
"market_014","2022-06-06",269
"market_014","2022-06-07",272
"market_014","2022-06-08",276
"market_014","2022-06-09",254
"market_014","2022-06-10",309
"market_014","2022-06-11",265
"market_014","2022-06-12",278
"market_014","2022-06-13",300
"market_014","2022-06-14",265
"market_014","2022-06-15",261
"market_014","2022-06-16",242
"market_014","2022-06-17",249
"market_014","2022-06-18",263
"market_014","2022-06-19",265
"market_014","2022-06-20",293
"market_014","2022-06-21",247
"market_014","2022-06-22",229
"market_014","2022-06-23",273
"market_014","2022-06-24",274
"market_014","2022-06-25",278
"market_014","2022-06-26",297
"market_014","2022-06-27",285
"market_014","2022-06-28",283
"market_014","2022-06-29",258
"market_014","2022-06-30",267
"market_014","2022-07-01",277
"market_014","2022-07-02",272
"market_014","2022-07-03",267
"market_014","2022-07-04",289
"market_014","2022-07-05",269
"market_014","2022-07-06",275
"market_014","2022-07-07",304
"market_014","2022-07-08",276
"market_014","2022-07-09",325
"market_014","2022-07-10",280
"market_014","2022-07-11",293
"market_014","2022-07-12",252
"market_014","2022-07-13",270
"market_014","2022-07-14",252
"market_014","2022-07-15",263
"market_014","2022-07-16",258
"market_014","2022-07-17",278
"market_014","2022-07-18",289
"market_014","2022-07-19",263
"market_014","2022-07-20",253
"market_014","2022-07-21",255
"market_014","2022-07-22",285
"market_014","2022-07-23",303
"market_014","2022-07-24",238
"market_014","2022-07-25",258
"market_014","2022-07-26",274
"market_014","2022-07-27",283
"market_014","2022-07-28",270
"market_014","2022-07-29",266
"market_014","2022-07-30",283
"market_014","2022-07-31",282
"market_014","2022-08-01",283
"market_014","2022-08-02",277
"market_014","2022-08-03",298
"market_014","2022-08-04",284
"market_014","2022-08-05",280
"market_014","2022-08-06",316
"market_014","2022-08-07",282
"market_014","2022-08-08",280
"market_015","2022-01-01",226
"market_015","2022-01-02",269
"market_015","2022-01-03",272
"market_015","2022-01-04",226
"market_015","2022-01-05",304
"market_015","2022-01-06",247
"market_015","2022-01-07",258
"market_015","2022-01-08",281
"market_015","2022-01-09",300
"market_015","2022-01-10",278
"market_015","2022-01-11",293
"market_015","2022-01-12",278
"market_015","2022-01-13",305
"market_015","2022-01-14",301
"market_015","2022-01-15",337
"market_015","2022-01-16",310
"market_015","2022-01-17",292
"market_015","2022-01-18",273
"market_015","2022-01-19",266
"market_015","2022-01-20",254
"market_015","2022-01-21",258
"market_015","2022-01-22",288
"market_015","2022-01-23",271
"market_015","2022-01-24",242
"market_015","2022-01-25",253
"market_015","2022-01-26",269
"market_015","2022-01-27",294
"market_015","2022-01-28",278
"market_015","2022-01-29",283
"market_015","2022-01-30",271
"market_015","2022-01-31",262
"market_015","2022-02-01",261
"market_015","2022-02-02",285
"market_015","2022-02-03",270
"market_015","2022-02-04",297
"market_015","2022-02-05",286
"market_015","2022-02-06",289
"market_015","2022-02-07",292
"market_015","2022-02-08",269
"market_015","2022-02-09",252
"market_015","2022-02-10",241
"market_015","2022-02-11",276
"market_015","2022-02-12",277
"market_015","2022-02-13",250
"market_015","2022-02-14",271
"market_015","2022-02-15",262
"market_015","2022-02-16",227
"market_015","2022-02-17",300
"market_015","2022-02-18",201
"market_015","2022-02-19",278
"market_015","2022-02-20",257
"market_015","2022-02-21",257
"market_015","2022-02-22",235
"market_015","2022-02-23",251
"market_015","2022-02-24",251
"market_015","2022-02-25",282
"market_015","2022-02-26",291
"market_015","2022-02-27",296
"market_015","2022-02-28",268
"market_015","2022-03-01",255
"market_015","2022-03-02",252
"market_015","2022-03-03",295
"market_015","2022-03-04",290
"market_015","2022-03-05",288
"market_015","2022-03-06",311
"market_015","2022-03-07",292
"market_015","2022-03-08",276
"market_015","2022-03-09",264
"market_015","2022-03-10",299
"market_015","2022-03-11",315
"market_015","2022-03-12",294
"market_015","2022-03-13",285
"market_015","2022-03-14",273
"market_015","2022-03-15",268
"market_015","2022-03-16",298
"market_015","2022-03-17",295
"market_015","2022-03-18",282
"market_015","2022-03-19",277
"market_015","2022-03-20",248
"market_015","2022-03-21",268
"market_015","2022-03-22",292
"market_015","2022-03-23",262
"market_015","2022-03-24",295
"market_015","2022-03-25",329
"market_015","2022-03-26",259
"market_015","2022-03-27",298
"market_015","2022-03-28",274
"market_015","2022-03-29",301
"market_015","2022-03-30",288
"market_015","2022-03-31",306
"market_015","2022-04-01",320
"market_015","2022-04-02",325
"market_015","2022-04-03",329
"market_015","2022-04-04",306
"market_015","2022-04-05",335
"market_015","2022-04-06",334
"market_015","2022-04-07",305
"market_015","2022-04-08",306
"market_015","2022-04-09",283
"market_015","2022-04-10",320
"market_015","2022-04-11",275
"market_015","2022-04-12",308
"market_015","2022-04-13",278
"market_015","2022-04-14",305
"market_015","2022-04-15",321
"market_015","2022-04-16",339
"market_015","2022-04-17",350
"market_015","2022-04-18",307
"market_015","2022-04-19",304
"market_015","2022-04-20",302
"market_015","2022-04-21",302
"market_015","2022-04-22",315
"market_015","2022-04-23",336
"market_015","2022-04-24",350
"market_015","2022-04-25",331
"market_015","2022-04-26",292
"market_015","2022-04-27",301
"market_015","2022-04-28",300
"market_015","2022-04-29",287
"market_015","2022-04-30",331
"market_015","2022-05-01",320
"market_015","2022-05-02",328
"market_015","2022-05-03",290
"market_015","2022-05-04",257
"market_015","2022-05-05",300
"market_015","2022-05-06",276
"market_015","2022-05-07",286
"market_015","2022-05-08",287
"market_015","2022-05-09",273
"market_015","2022-05-10",250
"market_015","2022-05-11",294
"market_015","2022-05-12",284
"market_015","2022-05-13",271
"market_015","2022-05-14",283
"market_015","2022-05-15",280
"market_015","2022-05-16",294
"market_015","2022-05-17",295
"market_015","2022-05-18",274
"market_015","2022-05-19",303
"market_015","2022-05-20",287
"market_015","2022-05-21",302
"market_015","2022-05-22",311
"market_015","2022-05-23",266
"market_015","2022-05-24",274
"market_015","2022-05-25",278
"market_015","2022-05-26",273
"market_015","2022-05-27",291
"market_015","2022-05-28",300
"market_015","2022-05-29",316
"market_015","2022-05-30",299
"market_015","2022-05-31",269
"market_015","2022-06-01",279
"market_015","2022-06-02",309
"market_015","2022-06-03",279
"market_015","2022-06-04",320
"market_015","2022-06-05",263
"market_015","2022-06-06",264
"market_015","2022-06-07",272
"market_015","2022-06-08",235
"market_015","2022-06-09",283
"market_015","2022-06-10",248
"market_015","2022-06-11",273
"market_015","2022-06-12",267
"market_015","2022-06-13",291
"market_015","2022-06-14",249
"market_015","2022-06-15",296
"market_015","2022-06-16",259
"market_015","2022-06-17",277
"market_015","2022-06-18",274
"market_015","2022-06-19",310
"market_015","2022-06-20",257
"market_015","2022-06-21",290
"market_015","2022-06-22",284
"market_015","2022-06-23",273
"market_015","2022-06-24",270
"market_015","2022-06-25",312
"market_015","2022-06-26",273
"market_015","2022-06-27",270
"market_015","2022-06-28",270
"market_015","2022-06-29",265
"market_015","2022-06-30",319
"market_015","2022-07-01",308
"market_015","2022-07-02",311
"market_015","2022-07-03",296
"market_015","2022-07-04",317
"market_015","2022-07-05",266
"market_015","2022-07-06",284
"market_015","2022-07-07",317
"market_015","2022-07-08",285
"market_015","2022-07-09",301
"market_015","2022-07-10",286
"market_015","2022-07-11",283
"market_015","2022-07-12",282
"market_015","2022-07-13",271
"market_015","2022-07-14",292
"market_015","2022-07-15",299
"market_015","2022-07-16",310
"market_015","2022-07-17",310
"market_015","2022-07-18",319
"market_015","2022-07-19",291
"market_015","2022-07-20",287
"market_015","2022-07-21",276
"market_015","2022-07-22",294
"market_015","2022-07-23",322
"market_015","2022-07-24",297
"market_015","2022-07-25",283
"market_015","2022-07-26",284
"market_015","2022-07-27",301
"market_015","2022-07-28",251
"market_015","2022-07-29",277
"market_015","2022-07-30",293
"market_015","2022-07-31",302
"market_015","2022-08-01",264
"market_015","2022-08-02",270
"market_015","2022-08-03",265
"market_015","2022-08-04",291
"market_015","2022-08-05",325
"market_015","2022-08-06",315
"market_015","2022-08-07",309
"market_015","2022-08-08",340
"market_016","2022-01-01",263
"market_016","2022-01-02",273
"market_016","2022-01-03",259
"market_016","2022-01-04",244
"market_016","2022-01-05",272
"market_016","2022-01-06",258
"market_016","2022-01-07",297
"market_016","2022-01-08",280
"market_016","2022-01-09",290
"market_016","2022-01-10",270
"market_016","2022-01-11",275
"market_016","2022-01-12",294
"market_016","2022-01-13",251
"market_016","2022-01-14",276
"market_016","2022-01-15",304
"market_016","2022-01-16",278
"market_016","2022-01-17",306
"market_016","2022-01-18",251
"market_016","2022-01-19",243
"market_016","2022-01-20",264
"market_016","2022-01-21",271
"market_016","2022-01-22",270
"market_016","2022-01-23",280
"market_016","2022-01-24",279
"market_016","2022-01-25",236
"market_016","2022-01-26",283
"market_016","2022-01-27",296
"market_016","2022-01-28",262
"market_016","2022-01-29",250
"market_016","2022-01-30",251
"market_016","2022-01-31",241
"market_016","2022-02-01",277
"market_016","2022-02-02",286
"market_016","2022-02-03",306
"market_016","2022-02-04",297
"market_016","2022-02-05",307
"market_016","2022-02-06",276
"market_016","2022-02-07",258
"market_016","2022-02-08",264
"market_016","2022-02-09",263
"market_016","2022-02-10",226
"market_016","2022-02-11",287
"market_016","2022-02-12",267
"market_016","2022-02-13",271
"market_016","2022-02-14",240
"market_016","2022-02-15",263
"market_016","2022-02-16",239
"market_016","2022-02-17",231
"market_016","2022-02-18",268
"market_016","2022-02-19",241
"market_016","2022-02-20",266
"market_016","2022-02-21",259
"market_016","2022-02-22",305
"market_016","2022-02-23",266
"market_016","2022-02-24",241
"market_016","2022-02-25",281
"market_016","2022-02-26",281
"market_016","2022-02-27",286
"market_016","2022-02-28",235
"market_016","2022-03-01",289
"market_016","2022-03-02",267
"market_016","2022-03-03",258
"market_016","2022-03-04",241
"market_016","2022-03-05",296
"market_016","2022-03-06",260
"market_016","2022-03-07",261
"market_016","2022-03-08",287
"market_016","2022-03-09",293
"market_016","2022-03-10",282
"market_016","2022-03-11",271
"market_016","2022-03-12",259
"market_016","2022-03-13",273
"market_016","2022-03-14",280
"market_016","2022-03-15",263
"market_016","2022-03-16",282
"market_016","2022-03-17",268
"market_016","2022-03-18",302
"market_016","2022-03-19",322
"market_016","2022-03-20",286
"market_016","2022-03-21",257
"market_016","2022-03-22",258
"market_016","2022-03-23",292
"market_016","2022-03-24",256
"market_016","2022-03-25",321
"market_016","2022-03-26",299
"market_016","2022-03-27",312
"market_016","2022-03-28",273
"market_016","2022-03-29",268
"market_016","2022-03-30",290
"market_016","2022-03-31",289
"market_016","2022-04-01",318
"market_016","2022-04-02",309
"market_016","2022-04-03",311
"market_016","2022-04-04",344
"market_016","2022-04-05",310
"market_016","2022-04-06",255
"market_016","2022-04-07",312
"market_016","2022-04-08",291
"market_016","2022-04-09",310
"market_016","2022-04-10",334
"market_016","2022-04-11",337
"market_016","2022-04-12",266
"market_016","2022-04-13",269
"market_016","2022-04-14",316
"market_016","2022-04-15",302
"market_016","2022-04-16",310
"market_016","2022-04-17",336
"market_016","2022-04-18",297
"market_016","2022-04-19",276
"market_016","2022-04-20",290
"market_016","2022-04-21",314
"market_016","2022-04-22",313
"market_016","2022-04-23",326
"market_016","2022-04-24",277
"market_016","2022-04-25",297
"market_016","2022-04-26",299
"market_016","2022-04-27",308
"market_016","2022-04-28",251
"market_016","2022-04-29",291
"market_016","2022-04-30",327
"market_016","2022-05-01",315
"market_016","2022-05-02",300
"market_016","2022-05-03",259
"market_016","2022-05-04",277
"market_016","2022-05-05",251
"market_016","2022-05-06",299
"market_016","2022-05-07",284
"market_016","2022-05-08",267
"market_016","2022-05-09",284
"market_016","2022-05-10",307
"market_016","2022-05-11",246
"market_016","2022-05-12",262
"market_016","2022-05-13",283
"market_016","2022-05-14",283
"market_016","2022-05-15",279
"market_016","2022-05-16",296
"market_016","2022-05-17",258
"market_016","2022-05-18",275
"market_016","2022-05-19",299
"market_016","2022-05-20",296
"market_016","2022-05-21",265
"market_016","2022-05-22",311
"market_016","2022-05-23",288
"market_016","2022-05-24",274
"market_016","2022-05-25",265
"market_016","2022-05-26",262
"market_016","2022-05-27",270
"market_016","2022-05-28",273
"market_016","2022-05-29",266
"market_016","2022-05-30",290
"market_016","2022-05-31",249
"market_016","2022-06-01",275
"market_016","2022-06-02",264
"market_016","2022-06-03",304
"market_016","2022-06-04",311
"market_016","2022-06-05",288
"market_016","2022-06-06",287
"market_016","2022-06-07",275
"market_016","2022-06-08",241
"market_016","2022-06-09",292
"market_016","2022-06-10",300
"market_016","2022-06-11",271
"market_016","2022-06-12",267
"market_016","2022-06-13",282
"market_016","2022-06-14",249
"market_016","2022-06-15",275
"market_016","2022-06-16",284
"market_016","2022-06-17",278
"market_016","2022-06-18",285
"market_016","2022-06-19",276
"market_016","2022-06-20",273
"market_016","2022-06-21",263
"market_016","2022-06-22",311
"market_016","2022-06-23",288
"market_016","2022-06-24",309
"market_016","2022-06-25",286
"market_016","2022-06-26",284
"market_016","2022-06-27",332
"market_016","2022-06-28",263
"market_016","2022-06-29",266
"market_016","2022-06-30",282
"market_016","2022-07-01",312
"market_016","2022-07-02",246
"market_016","2022-07-03",338
"market_016","2022-07-04",273
"market_016","2022-07-05",259
"market_016","2022-07-06",277
"market_016","2022-07-07",303
"market_016","2022-07-08",283
"market_016","2022-07-09",264
"market_016","2022-07-10",288
"market_016","2022-07-11",293
"market_016","2022-07-12",296
"market_016","2022-07-13",294
"market_016","2022-07-14",267
"market_016","2022-07-15",313
"market_016","2022-07-16",314
"market_016","2022-07-17",284
"market_016","2022-07-18",306
"market_016","2022-07-19",301
"market_016","2022-07-20",247
"market_016","2022-07-21",306
"market_016","2022-07-22",290
"market_016","2022-07-23",313
"market_016","2022-07-24",296
"market_016","2022-07-25",273
"market_016","2022-07-26",303
"market_016","2022-07-27",294
"market_016","2022-07-28",255
"market_016","2022-07-29",283
"market_016","2022-07-30",296
"market_016","2022-07-31",261
"market_016","2022-08-01",278
"market_016","2022-08-02",288
"market_016","2022-08-03",275
"market_016","2022-08-04",251
"market_016","2022-08-05",270
"market_016","2022-08-06",292
"market_016","2022-08-07",310
"market_016","2022-08-08",262
"market_017","2022-01-01",918
"market_017","2022-01-02",922
"market_017","2022-01-03",887
"market_017","2022-01-04",912
"market_017","2022-01-05",919
"market_017","2022-01-06",916
"market_017","2022-01-07",952
"market_017","2022-01-08",967
"market_017","2022-01-09",960
"market_017","2022-01-10",984
"market_017","2022-01-11",979
"market_017","2022-01-12",995
"market_017","2022-01-13",937
"market_017","2022-01-14",1002
"market_017","2022-01-15",1011
"market_017","2022-01-16",984
"market_017","2022-01-17",992
"market_017","2022-01-18",925
"market_017","2022-01-19",851
"market_017","2022-01-20",883
"market_017","2022-01-21",909
"market_017","2022-01-22",882
"market_017","2022-01-23",874
"market_017","2022-01-24",919
"market_017","2022-01-25",887
"market_017","2022-01-26",907
"market_017","2022-01-27",888
"market_017","2022-01-28",916
"market_017","2022-01-29",952
"market_017","2022-01-30",955
"market_017","2022-01-31",912
"market_017","2022-02-01",918
"market_017","2022-02-02",965
"market_017","2022-02-03",969
"market_017","2022-02-04",985
"market_017","2022-02-05",983
"market_017","2022-02-06",961
"market_017","2022-02-07",955
"market_017","2022-02-08",898
"market_017","2022-02-09",885
"market_017","2022-02-10",885
"market_017","2022-02-11",916
"market_017","2022-02-12",924
"market_017","2022-02-13",876
"market_017","2022-02-14",851
"market_017","2022-02-15",821
"market_017","2022-02-16",848
"market_017","2022-02-17",886
"market_017","2022-02-18",910
"market_017","2022-02-19",924
"market_017","2022-02-20",870
"market_017","2022-02-21",831
"market_017","2022-02-22",847
"market_017","2022-02-23",888
"market_017","2022-02-24",863
"market_017","2022-02-25",896
"market_017","2022-02-26",921
"market_017","2022-02-27",932
"market_017","2022-02-28",896
"market_017","2022-03-01",851
"market_017","2022-03-02",876
"market_017","2022-03-03",867
"market_017","2022-03-04",952
"market_017","2022-03-05",986
"market_017","2022-03-06",967
"market_017","2022-03-07",963
"market_017","2022-03-08",977
"market_017","2022-03-09",982
"market_017","2022-03-10",976
"market_017","2022-03-11",1071
"market_017","2022-03-12",1010
"market_017","2022-03-13",995
"market_017","2022-03-14",1009
"market_017","2022-03-15",971
"market_017","2022-03-16",952
"market_017","2022-03-17",939
"market_017","2022-03-18",991
"market_017","2022-03-19",1009
"market_017","2022-03-20",1021
"market_017","2022-03-21",930
"market_017","2022-03-22",959
"market_017","2022-03-23",928
"market_017","2022-03-24",962
"market_017","2022-03-25",958
"market_017","2022-03-26",936
"market_017","2022-03-27",938
"market_017","2022-03-28",980
"market_017","2022-03-29",951
"market_017","2022-03-30",972
"market_017","2022-03-31",959
"market_017","2022-04-01",1039
"market_017","2022-04-02",1056
"market_017","2022-04-03",1096
"market_017","2022-04-04",1062
"market_017","2022-04-05",1063
"market_017","2022-04-06",1037
"market_017","2022-04-07",1054
"market_017","2022-04-08",1042
"market_017","2022-04-09",1056
"market_017","2022-04-10",1055
"market_017","2022-04-11",1058
"market_017","2022-04-12",1053
"market_017","2022-04-13",1027
"market_017","2022-04-14",1061
"market_017","2022-04-15",1084
"market_017","2022-04-16",1074
"market_017","2022-04-17",1046
"market_017","2022-04-18",1035
"market_017","2022-04-19",995
"market_017","2022-04-20",1043
"market_017","2022-04-21",1065
"market_017","2022-04-22",1039
"market_017","2022-04-23",1043
"market_017","2022-04-24",1014
"market_017","2022-04-25",998
"market_017","2022-04-26",991
"market_017","2022-04-27",980
"market_017","2022-04-28",1021
"market_017","2022-04-29",1050
"market_017","2022-04-30",1080
"market_017","2022-05-01",1024
"market_017","2022-05-02",1007
"market_017","2022-05-03",1012
"market_017","2022-05-04",975
"market_017","2022-05-05",1001
"market_017","2022-05-06",997
"market_017","2022-05-07",1009
"market_017","2022-05-08",952
"market_017","2022-05-09",950
"market_017","2022-05-10",939
"market_017","2022-05-11",971
"market_017","2022-05-12",935
"market_017","2022-05-13",970
"market_017","2022-05-14",987
"market_017","2022-05-15",999
"market_017","2022-05-16",971
"market_017","2022-05-17",971
"market_017","2022-05-18",931
"market_017","2022-05-19",965
"market_017","2022-05-20",954
"market_017","2022-05-21",953
"market_017","2022-05-22",969
"market_017","2022-05-23",906
"market_017","2022-05-24",894
"market_017","2022-05-25",921
"market_017","2022-05-26",931
"market_017","2022-05-27",978
"market_017","2022-05-28",1008
"market_017","2022-05-29",974
"market_017","2022-05-30",959
"market_017","2022-05-31",936
"market_017","2022-06-01",906
"market_017","2022-06-02",939
"market_017","2022-06-03",994
"market_017","2022-06-04",999
"market_017","2022-06-05",978
"market_017","2022-06-06",973
"market_017","2022-06-07",912
"market_017","2022-06-08",904
"market_017","2022-06-09",958
"market_017","2022-06-10",981
"market_017","2022-06-11",988
"market_017","2022-06-12",989
"market_017","2022-06-13",939
"market_017","2022-06-14",903
"market_017","2022-06-15",913
"market_017","2022-06-16",910
"market_017","2022-06-17",973
"market_017","2022-06-18",963
"market_017","2022-06-19",986
"market_017","2022-06-20",922
"market_017","2022-06-21",925
"market_017","2022-06-22",907
"market_017","2022-06-23",937
"market_017","2022-06-24",942
"market_017","2022-06-25",948
"market_017","2022-06-26",909
"market_017","2022-06-27",961
"market_017","2022-06-28",955
"market_017","2022-06-29",946
"market_017","2022-06-30",1004
"market_017","2022-07-01",991
"market_017","2022-07-02",1001
"market_017","2022-07-03",1038
"market_017","2022-07-04",1020
"market_017","2022-07-05",960
"market_017","2022-07-06",985
"market_017","2022-07-07",1024
"market_017","2022-07-08",1035
"market_017","2022-07-09",1007
"market_017","2022-07-10",985
"market_017","2022-07-11",1015
"market_017","2022-07-12",971
"market_017","2022-07-13",935
"market_017","2022-07-14",933
"market_017","2022-07-15",960
"market_017","2022-07-16",950
"market_017","2022-07-17",976
"market_017","2022-07-18",1000
"market_017","2022-07-19",1003
"market_017","2022-07-20",916
"market_017","2022-07-21",936
"market_017","2022-07-22",984
"market_017","2022-07-23",1009
"market_017","2022-07-24",978
"market_017","2022-07-25",950
"market_017","2022-07-26",936
"market_017","2022-07-27",876
"market_017","2022-07-28",913
"market_017","2022-07-29",950
"market_017","2022-07-30",958
"market_017","2022-07-31",963
"market_017","2022-08-01",961
"market_017","2022-08-02",930
"market_017","2022-08-03",979
"market_017","2022-08-04",1001
"market_017","2022-08-05",1011
"market_017","2022-08-06",1050
"market_017","2022-08-07",1000
"market_017","2022-08-08",1038
"market_018","2022-01-01",320
"market_018","2022-01-02",312
"market_018","2022-01-03",319
"market_018","2022-01-04",326
"market_018","2022-01-05",346
"market_018","2022-01-06",332
"market_018","2022-01-07",322
"market_018","2022-01-08",347
"market_018","2022-01-09",358
"market_018","2022-01-10",349
"market_018","2022-01-11",360
"market_018","2022-01-12",348
"market_018","2022-01-13",333
"market_018","2022-01-14",379
"market_018","2022-01-15",406
"market_018","2022-01-16",350
"market_018","2022-01-17",359
"market_018","2022-01-18",338
"market_018","2022-01-19",320
"market_018","2022-01-20",307
"market_018","2022-01-21",334
"market_018","2022-01-22",341
"market_018","2022-01-23",370
"market_018","2022-01-24",321
"market_018","2022-01-25",317
"market_018","2022-01-26",296
"market_018","2022-01-27",320
"market_018","2022-01-28",337
"market_018","2022-01-29",347
"market_018","2022-01-30",317
"market_018","2022-01-31",329
"market_018","2022-02-01",308
"market_018","2022-02-02",340
"market_018","2022-02-03",340
"market_018","2022-02-04",375
"market_018","2022-02-05",355
"market_018","2022-02-06",366
"market_018","2022-02-07",346
"market_018","2022-02-08",299
"market_018","2022-02-09",286
"market_018","2022-02-10",318
"market_018","2022-02-11",365
"market_018","2022-02-12",347
"market_018","2022-02-13",335
"market_018","2022-02-14",319
"market_018","2022-02-15",321
"market_018","2022-02-16",320
"market_018","2022-02-17",318
"market_018","2022-02-18",330
"market_018","2022-02-19",333
"market_018","2022-02-20",338
"market_018","2022-02-21",320
"market_018","2022-02-22",269
"market_018","2022-02-23",286
"market_018","2022-02-24",303
"market_018","2022-02-25",320
"market_018","2022-02-26",367
"market_018","2022-02-27",339
"market_018","2022-02-28",331
"market_018","2022-03-01",302
"market_018","2022-03-02",310
"market_018","2022-03-03",314
"market_018","2022-03-04",330
"market_018","2022-03-05",380
"market_018","2022-03-06",350
"market_018","2022-03-07",350
"market_018","2022-03-08",337
"market_018","2022-03-09",331
"market_018","2022-03-10",349
"market_018","2022-03-11",344
"market_018","2022-03-12",366
"market_018","2022-03-13",348
"market_018","2022-03-14",376
"market_018","2022-03-15",366
"market_018","2022-03-16",311
"market_018","2022-03-17",316
"market_018","2022-03-18",341
"market_018","2022-03-19",355
"market_018","2022-03-20",350
"market_018","2022-03-21",346
"market_018","2022-03-22",310
"market_018","2022-03-23",332
"market_018","2022-03-24",322
"market_018","2022-03-25",332
"market_018","2022-03-26",354
"market_018","2022-03-27",348
"market_018","2022-03-28",351
"market_018","2022-03-29",316
"market_018","2022-03-30",338
"market_018","2022-03-31",346
"market_018","2022-04-01",387
"market_018","2022-04-02",375
"market_018","2022-04-03",365
"market_018","2022-04-04",393
"market_018","2022-04-05",378
"market_018","2022-04-06",379
"market_018","2022-04-07",370
"market_018","2022-04-08",355
"market_018","2022-04-09",351
"market_018","2022-04-10",398
"market_018","2022-04-11",391
"market_018","2022-04-12",371
"market_018","2022-04-13",318
"market_018","2022-04-14",373
"market_018","2022-04-15",394
"market_018","2022-04-16",374
"market_018","2022-04-17",382
"market_018","2022-04-18",346
"market_018","2022-04-19",364
"market_018","2022-04-20",327
"market_018","2022-04-21",346
"market_018","2022-04-22",388
"market_018","2022-04-23",365
"market_018","2022-04-24",389
"market_018","2022-04-25",354
"market_018","2022-04-26",360
"market_018","2022-04-27",334
"market_018","2022-04-28",369
"market_018","2022-04-29",372
"market_018","2022-04-30",365
"market_018","2022-05-01",394
"market_018","2022-05-02",369
"market_018","2022-05-03",333
"market_018","2022-05-04",365
"market_018","2022-05-05",344
"market_018","2022-05-06",315
"market_018","2022-05-07",363
"market_018","2022-05-08",340
"market_018","2022-05-09",335
"market_018","2022-05-10",324
"market_018","2022-05-11",291
"market_018","2022-05-12",329
"market_018","2022-05-13",364
"market_018","2022-05-14",326
"market_018","2022-05-15",385
"market_018","2022-05-16",370
"market_018","2022-05-17",313
"market_018","2022-05-18",373
"market_018","2022-05-19",314
"market_018","2022-05-20",344
"market_018","2022-05-21",338
"market_018","2022-05-22",360
"market_018","2022-05-23",303
"market_018","2022-05-24",308
"market_018","2022-05-25",286
"market_018","2022-05-26",341
"market_018","2022-05-27",345
"market_018","2022-05-28",338
"market_018","2022-05-29",329
"market_018","2022-05-30",315
"market_018","2022-05-31",328
"market_018","2022-06-01",295
"market_018","2022-06-02",372
"market_018","2022-06-03",327
"market_018","2022-06-04",352
"market_018","2022-06-05",336
"market_018","2022-06-06",336
"market_018","2022-06-07",328
"market_018","2022-06-08",335
"market_018","2022-06-09",323
"market_018","2022-06-10",330
"market_018","2022-06-11",361
"market_018","2022-06-12",381
"market_018","2022-06-13",345
"market_018","2022-06-14",332
"market_018","2022-06-15",330
"market_018","2022-06-16",327
"market_018","2022-06-17",301
"market_018","2022-06-18",350
"market_018","2022-06-19",331
"market_018","2022-06-20",333
"market_018","2022-06-21",349
"market_018","2022-06-22",308
"market_018","2022-06-23",335
"market_018","2022-06-24",326
"market_018","2022-06-25",370
"market_018","2022-06-26",362
"market_018","2022-06-27",347
"market_018","2022-06-28",343
"market_018","2022-06-29",335
"market_018","2022-06-30",346
"market_018","2022-07-01",358
"market_018","2022-07-02",357
"market_018","2022-07-03",352
"market_018","2022-07-04",349
"market_018","2022-07-05",352
"market_018","2022-07-06",339
"market_018","2022-07-07",322
"market_018","2022-07-08",377
"market_018","2022-07-09",366
"market_018","2022-07-10",349
"market_018","2022-07-11",346
"market_018","2022-07-12",349
"market_018","2022-07-13",361
"market_018","2022-07-14",351
"market_018","2022-07-15",333
"market_018","2022-07-16",394
"market_018","2022-07-17",371
"market_018","2022-07-18",354
"market_018","2022-07-19",342
"market_018","2022-07-20",313
"market_018","2022-07-21",338
"market_018","2022-07-22",354
"market_018","2022-07-23",356
"market_018","2022-07-24",357
"market_018","2022-07-25",319
"market_018","2022-07-26",345
"market_018","2022-07-27",316
"market_018","2022-07-28",290
"market_018","2022-07-29",326
"market_018","2022-07-30",343
"market_018","2022-07-31",359
"market_018","2022-08-01",322
"market_018","2022-08-02",338
"market_018","2022-08-03",338
"market_018","2022-08-04",341
"market_018","2022-08-05",344
"market_018","2022-08-06",351
"market_018","2022-08-07",378
"market_018","2022-08-08",340
"market_019","2022-01-01",411
"market_019","2022-01-02",434
"market_019","2022-01-03",405
"market_019","2022-01-04",417
"market_019","2022-01-05",432
"market_019","2022-01-06",424
"market_019","2022-01-07",444
"market_019","2022-01-08",438
"market_019","2022-01-09",448
"market_019","2022-01-10",437
"market_019","2022-01-11",460
"market_019","2022-01-12",436
"market_019","2022-01-13",473
"market_019","2022-01-14",451
"market_019","2022-01-15",481
"market_019","2022-01-16",502
"market_019","2022-01-17",477
"market_019","2022-01-18",434
"market_019","2022-01-19",423
"market_019","2022-01-20",404
"market_019","2022-01-21",432
"market_019","2022-01-22",430
"market_019","2022-01-23",384
"market_019","2022-01-24",464
"market_019","2022-01-25",445
"market_019","2022-01-26",454
"market_019","2022-01-27",440
"market_019","2022-01-28",447
"market_019","2022-01-29",484
"market_019","2022-01-30",444
"market_019","2022-01-31",445
