"location","category","date","Y"
"market_056","region_5",2022-06-20,869
"market_056","region_5",2022-06-21,888
"market_056","region_5",2022-06-22,838
"market_056","region_5",2022-06-23,897
"market_056","region_5",2022-06-24,919
"market_056","region_5",2022-06-25,925
"market_056","region_5",2022-06-26,907
"market_056","region_5",2022-06-27,874
"market_056","region_5",2022-06-28,865
"market_056","region_5",2022-06-29,878
"market_056","region_5",2022-06-30,881
"market_056","region_5",2022-07-01,932
"market_056","region_5",2022-07-02,964
"market_056","region_5",2022-07-03,943
"market_056","region_5",2022-07-04,939
"market_056","region_5",2022-07-05,930
"market_056","region_5",2022-07-06,908
"market_056","region_5",2022-07-07,939
"market_056","region_5",2022-07-08,979
"market_056","region_5",2022-07-09,933
"market_056","region_5",2022-07-10,918
"market_056","region_5",2022-07-11,963
"market_056","region_5",2022-07-12,927
"market_056","region_5",2022-07-13,870
"market_056","region_5",2022-07-14,833
"market_056","region_5",2022-07-15,916
"market_056","region_5",2022-07-16,969
"market_056","region_5",2022-07-17,933
"market_056","region_5",2022-07-18,934
"market_056","region_5",2022-07-19,922
"market_056","region_5",2022-07-20,853
"market_056","region_5",2022-07-21,911
"market_056","region_5",2022-07-22,924
"market_056","region_5",2022-07-23,967
"market_056","region_5",2022-07-24,959
"market_056","region_5",2022-07-25,902
"market_056","region_5",2022-07-26,884
"market_056","region_5",2022-07-27,867
"market_056","region_5",2022-07-28,841
"market_056","region_5",2022-07-29,898
"market_056","region_5",2022-07-30,939
"market_056","region_5",2022-07-31,949
"market_056","region_5",2022-08-01,916
"market_056","region_5",2022-08-02,941
"market_056","region_5",2022-08-03,909
"market_056","region_5",2022-08-04,925
"market_056","region_5",2022-08-05,931
"market_056","region_5",2022-08-06,1049
"market_056","region_5",2022-08-07,971
"market_056","region_5",2022-08-08,924
"market_057","region_6",2022-01-01,408
"market_057","region_6",2022-01-02,382
"market_057","region_6",2022-01-03,386
"market_057","region_6",2022-01-04,375
"market_057","region_6",2022-01-05,373
"market_057","region_6",2022-01-06,391
"market_057","region_6",2022-01-07,393
"market_057","region_6",2022-01-08,387
"market_057","region_6",2022-01-09,410
"market_057","region_6",2022-01-10,412
"market_057","region_6",2022-01-11,391
"market_057","region_6",2022-01-12,342
"market_057","region_6",2022-01-13,394
"market_057","region_6",2022-01-14,396
"market_057","region_6",2022-01-15,421
"market_057","region_6",2022-01-16,420
"market_057","region_6",2022-01-17,409
"market_057","region_6",2022-01-18,382
"market_057","region_6",2022-01-19,329
"market_057","region_6",2022-01-20,407
"market_057","region_6",2022-01-21,400
"market_057","region_6",2022-01-22,390
"market_057","region_6",2022-01-23,341
"market_057","region_6",2022-01-24,355
"market_057","region_6",2022-01-25,362
"market_057","region_6",2022-01-26,344
"market_057","region_6",2022-01-27,350
"market_057","region_6",2022-01-28,367
"market_057","region_6",2022-01-29,396
"market_057","region_6",2022-01-30,406
"market_057","region_6",2022-01-31,388
"market_057","region_6",2022-02-01,407
"market_057","region_6",2022-02-02,383
"market_057","region_6",2022-02-03,379
"market_057","region_6",2022-02-04,415
"market_057","region_6",2022-02-05,425
"market_057","region_6",2022-02-06,363
"market_057","region_6",2022-02-07,370
"market_057","region_6",2022-02-08,354
"market_057","region_6",2022-02-09,382
"market_057","region_6",2022-02-10,372
"market_057","region_6",2022-02-11,368
"market_057","region_6",2022-02-12,387
"market_057","region_6",2022-02-13,407
"market_057","region_6",2022-02-14,327
"market_057","region_6",2022-02-15,364
"market_057","region_6",2022-02-16,333
"market_057","region_6",2022-02-17,360
"market_057","region_6",2022-02-18,375
"market_057","region_6",2022-02-19,427
"market_057","region_6",2022-02-20,362
"market_057","region_6",2022-02-21,333
"market_057","region_6",2022-02-22,325
"market_057","region_6",2022-02-23,364
"market_057","region_6",2022-02-24,338
"market_057","region_6",2022-02-25,375
"market_057","region_6",2022-02-26,381
"market_057","region_6",2022-02-27,405
"market_057","region_6",2022-02-28,415
"market_057","region_6",2022-03-01,331
"market_057","region_6",2022-03-02,325
"market_057","region_6",2022-03-03,367
"market_057","region_6",2022-03-04,396
"market_057","region_6",2022-03-05,418
"market_057","region_6",2022-03-06,388
"market_057","region_6",2022-03-07,398
"market_057","region_6",2022-03-08,400
"market_057","region_6",2022-03-09,367
"market_057","region_6",2022-03-10,385
"market_057","region_6",2022-03-11,411
"market_057","region_6",2022-03-12,416
"market_057","region_6",2022-03-13,449
"market_057","region_6",2022-03-14,401
"market_057","region_6",2022-03-15,365
"market_057","region_6",2022-03-16,361
"market_057","region_6",2022-03-17,403
"market_057","region_6",2022-03-18,421
"market_057","region_6",2022-03-19,418
"market_057","region_6",2022-03-20,401
"market_057","region_6",2022-03-21,350
"market_057","region_6",2022-03-22,380
"market_057","region_6",2022-03-23,365
"market_057","region_6",2022-03-24,393
"market_057","region_6",2022-03-25,391
"market_057","region_6",2022-03-26,400
"market_057","region_6",2022-03-27,404
"market_057","region_6",2022-03-28,399
"market_057","region_6",2022-03-29,374
"market_057","region_6",2022-03-30,392
"market_057","region_6",2022-03-31,399
"market_057","region_6",2022-04-01,400
"market_057","region_6",2022-04-02,437
"market_057","region_6",2022-04-03,423
"market_057","region_6",2022-04-04,440
"market_057","region_6",2022-04-05,423
"market_057","region_6",2022-04-06,409
"market_057","region_6",2022-04-07,405
"market_057","region_6",2022-04-08,422
"market_057","region_6",2022-04-09,401
"market_057","region_6",2022-04-10,418
"market_057","region_6",2022-04-11,428
"market_057","region_6",2022-04-12,424
"market_057","region_6",2022-04-13,415
"market_057","region_6",2022-04-14,423
"market_057","region_6",2022-04-15,423
"market_057","region_6",2022-04-16,406
"market_057","region_6",2022-04-17,433
"market_057","region_6",2022-04-18,420
"market_057","region_6",2022-04-19,407
"market_057","region_6",2022-04-20,376
"market_057","region_6",2022-04-21,399
"market_057","region_6",2022-04-22,394
"market_057","region_6",2022-04-23,406
"market_057","region_6",2022-04-24,422
"market_057","region_6",2022-04-25,365
"market_057","region_6",2022-04-26,393
"market_057","region_6",2022-04-27,351
"market_057","region_6",2022-04-28,399
"market_057","region_6",2022-04-29,406
"market_057","region_6",2022-04-30,395
"market_057","region_6",2022-05-01,434
"market_057","region_6",2022-05-02,390
"market_057","region_6",2022-05-03,406
"market_057","region_6",2022-05-04,388
"market_057","region_6",2022-05-05,417
"market_057","region_6",2022-05-06,439
"market_057","region_6",2022-05-07,416
"market_057","region_6",2022-05-08,425
"market_057","region_6",2022-05-09,430
"market_057","region_6",2022-05-10,402
"market_057","region_6",2022-05-11,391
"market_057","region_6",2022-05-12,397
"market_057","region_6",2022-05-13,389
"market_057","region_6",2022-05-14,391
"market_057","region_6",2022-05-15,397
"market_057","region_6",2022-05-16,385
"market_057","region_6",2022-05-17,367
"market_057","region_6",2022-05-18,385
"market_057","region_6",2022-05-19,377
"market_057","region_6",2022-05-20,374
"market_057","region_6",2022-05-21,388
"market_057","region_6",2022-05-22,390
"market_057","region_6",2022-05-23,371
"market_057","region_6",2022-05-24,344
"market_057","region_6",2022-05-25,317
"market_057","region_6",2022-05-26,377
"market_057","region_6",2022-05-27,412
"market_057","region_6",2022-05-28,439
"market_057","region_6",2022-05-29,363
"market_057","region_6",2022-05-30,368
"market_057","region_6",2022-05-31,393
"market_057","region_6",2022-06-01,372
"market_057","region_6",2022-06-02,381
"market_057","region_6",2022-06-03,411
"market_057","region_6",2022-06-04,423
"market_057","region_6",2022-06-05,409
"market_057","region_6",2022-06-06,370
"market_057","region_6",2022-06-07,409
"market_057","region_6",2022-06-08,376
"market_057","region_6",2022-06-09,452
"market_057","region_6",2022-06-10,401
"market_057","region_6",2022-06-11,417
"market_057","region_6",2022-06-12,407
"market_057","region_6",2022-06-13,377
"market_057","region_6",2022-06-14,400
"market_057","region_6",2022-06-15,384
"market_057","region_6",2022-06-16,361
"market_057","region_6",2022-06-17,375
"market_057","region_6",2022-06-18,371
"market_057","region_6",2022-06-19,372
"market_057","region_6",2022-06-20,384
"market_057","region_6",2022-06-21,352
"market_057","region_6",2022-06-22,376
"market_057","region_6",2022-06-23,371
"market_057","region_6",2022-06-24,402
"market_057","region_6",2022-06-25,387
"market_057","region_6",2022-06-26,357
"market_057","region_6",2022-06-27,392
"market_057","region_6",2022-06-28,379
"market_057","region_6",2022-06-29,398
"market_057","region_6",2022-06-30,380
"market_057","region_6",2022-07-01,384
"market_057","region_6",2022-07-02,391
"market_057","region_6",2022-07-03,429
"market_057","region_6",2022-07-04,388
"market_057","region_6",2022-07-05,384
"market_057","region_6",2022-07-06,389
"market_057","region_6",2022-07-07,382
"market_057","region_6",2022-07-08,365
"market_057","region_6",2022-07-09,408
"market_057","region_6",2022-07-10,417
"market_057","region_6",2022-07-11,391
"market_057","region_6",2022-07-12,396
"market_057","region_6",2022-07-13,380
"market_057","region_6",2022-07-14,391
"market_057","region_6",2022-07-15,369
"market_057","region_6",2022-07-16,399
"market_057","region_6",2022-07-17,410
"market_057","region_6",2022-07-18,399
"market_057","region_6",2022-07-19,408
"market_057","region_6",2022-07-20,383
"market_057","region_6",2022-07-21,390
"market_057","region_6",2022-07-22,410
"market_057","region_6",2022-07-23,414
"market_057","region_6",2022-07-24,393
"market_057","region_6",2022-07-25,403
"market_057","region_6",2022-07-26,379
"market_057","region_6",2022-07-27,399
"market_057","region_6",2022-07-28,380
"market_057","region_6",2022-07-29,367
"market_057","region_6",2022-07-30,404
"market_057","region_6",2022-07-31,363
"market_057","region_6",2022-08-01,384
"market_057","region_6",2022-08-02,394
"market_057","region_6",2022-08-03,386
"market_057","region_6",2022-08-04,437
"market_057","region_6",2022-08-05,414
"market_057","region_6",2022-08-06,434
"market_057","region_6",2022-08-07,416
"market_057","region_6",2022-08-08,394
"market_058","region_3",2022-01-01,158
"market_058","region_3",2022-01-02,150
"market_058","region_3",2022-01-03,140
"market_058","region_3",2022-01-04,128
"market_058","region_3",2022-01-05,146
"market_058","region_3",2022-01-06,155
"market_058","region_3",2022-01-07,148
"market_058","region_3",2022-01-08,149
"market_058","region_3",2022-01-09,159
"market_058","region_3",2022-01-10,144
"market_058","region_3",2022-01-11,128
"market_058","region_3",2022-01-12,172
"market_058","region_3",2022-01-13,158
"market_058","region_3",2022-01-14,163
"market_058","region_3",2022-01-15,143
"market_058","region_3",2022-01-16,154
"market_058","region_3",2022-01-17,145
"market_058","region_3",2022-01-18,125
"market_058","region_3",2022-01-19,121
"market_058","region_3",2022-01-20,108
"market_058","region_3",2022-01-21,143
"market_058","region_3",2022-01-22,133
"market_058","region_3",2022-01-23,114
"market_058","region_3",2022-01-24,146
"market_058","region_3",2022-01-25,108
"market_058","region_3",2022-01-26,130
"market_058","region_3",2022-01-27,115
"market_058","region_3",2022-01-28,149
"market_058","region_3",2022-01-29,163
"market_058","region_3",2022-01-30,153
"market_058","region_3",2022-01-31,179
"market_058","region_3",2022-02-01,107
"market_058","region_3",2022-02-02,139
"market_058","region_3",2022-02-03,166
"market_058","region_3",2022-02-04,161
"market_058","region_3",2022-02-05,143
"market_058","region_3",2022-02-06,151
"market_058","region_3",2022-02-07,166
"market_058","region_3",2022-02-08,126
"market_058","region_3",2022-02-09,120
"market_058","region_3",2022-02-10,142
"market_058","region_3",2022-02-11,170
"market_058","region_3",2022-02-12,100
"market_058","region_3",2022-02-13,158
"market_058","region_3",2022-02-14,148
"market_058","region_3",2022-02-15,109
"market_058","region_3",2022-02-16,163
"market_058","region_3",2022-02-17,132
"market_058","region_3",2022-02-18,128
"market_058","region_3",2022-02-19,150
"market_058","region_3",2022-02-20,177
"market_058","region_3",2022-02-21,150
"market_058","region_3",2022-02-22,113
"market_058","region_3",2022-02-23,102
"market_058","region_3",2022-02-24,138
"market_058","region_3",2022-02-25,150
"market_058","region_3",2022-02-26,129
"market_058","region_3",2022-02-27,137
"market_058","region_3",2022-02-28,125
"market_058","region_3",2022-03-01,122
"market_058","region_3",2022-03-02,125
"market_058","region_3",2022-03-03,173
"market_058","region_3",2022-03-04,130
"market_058","region_3",2022-03-05,175
"market_058","region_3",2022-03-06,153
"market_058","region_3",2022-03-07,138
"market_058","region_3",2022-03-08,149
"market_058","region_3",2022-03-09,173
"market_058","region_3",2022-03-10,171
"market_058","region_3",2022-03-11,153
"market_058","region_3",2022-03-12,151
"market_058","region_3",2022-03-13,156
"market_058","region_3",2022-03-14,142
"market_058","region_3",2022-03-15,138
"market_058","region_3",2022-03-16,151
"market_058","region_3",2022-03-17,150
"market_058","region_3",2022-03-18,167
"market_058","region_3",2022-03-19,169
"market_058","region_3",2022-03-20,148
"market_058","region_3",2022-03-21,122
"market_058","region_3",2022-03-22,154
"market_058","region_3",2022-03-23,132
"market_058","region_3",2022-03-24,139
"market_058","region_3",2022-03-25,143
"market_058","region_3",2022-03-26,163
"market_058","region_3",2022-03-27,170
"market_058","region_3",2022-03-28,193
"market_058","region_3",2022-03-29,124
"market_058","region_3",2022-03-30,146
"market_058","region_3",2022-03-31,143
"market_058","region_3",2022-04-01,174
"market_058","region_3",2022-04-02,164
"market_058","region_3",2022-04-03,150
"market_058","region_3",2022-04-04,157
"market_058","region_3",2022-04-05,165
"market_058","region_3",2022-04-06,153
"market_058","region_3",2022-04-07,148
"market_058","region_3",2022-04-08,193
"market_058","region_3",2022-04-09,188
"market_058","region_3",2022-04-10,177
"market_058","region_3",2022-04-11,167
"market_058","region_3",2022-04-12,159
"market_058","region_3",2022-04-13,148
"market_058","region_3",2022-04-14,174
"market_058","region_3",2022-04-15,159
"market_058","region_3",2022-04-16,137
"market_058","region_3",2022-04-17,167
"market_058","region_3",2022-04-18,152
"market_058","region_3",2022-04-19,137
"market_058","region_3",2022-04-20,130
"market_058","region_3",2022-04-21,174
"market_058","region_3",2022-04-22,165
"market_058","region_3",2022-04-23,125
"market_058","region_3",2022-04-24,160
"market_058","region_3",2022-04-25,166
"market_058","region_3",2022-04-26,121
"market_058","region_3",2022-04-27,132
"market_058","region_3",2022-04-28,138
"market_058","region_3",2022-04-29,146
"market_058","region_3",2022-04-30,153
"market_058","region_3",2022-05-01,177
"market_058","region_3",2022-05-02,179
"market_058","region_3",2022-05-03,160
"market_058","region_3",2022-05-04,192
"market_058","region_3",2022-05-05,148
"market_058","region_3",2022-05-06,168
"market_058","region_3",2022-05-07,163
"market_058","region_3",2022-05-08,166
"market_058","region_3",2022-05-09,158
"market_058","region_3",2022-05-10,150
"market_058","region_3",2022-05-11,165
"market_058","region_3",2022-05-12,149
"market_058","region_3",2022-05-13,152
"market_058","region_3",2022-05-14,141
"market_058","region_3",2022-05-15,135
"market_058","region_3",2022-05-16,116
"market_058","region_3",2022-05-17,135
"market_058","region_3",2022-05-18,139
"market_058","region_3",2022-05-19,175
"market_058","region_3",2022-05-20,149
"market_058","region_3",2022-05-21,176
"market_058","region_3",2022-05-22,168
"market_058","region_3",2022-05-23,149
"market_058","region_3",2022-05-24,144
"market_058","region_3",2022-05-25,154
"market_058","region_3",2022-05-26,130
"market_058","region_3",2022-05-27,146
"market_058","region_3",2022-05-28,165
"market_058","region_3",2022-05-29,140
"market_058","region_3",2022-05-30,152
"market_058","region_3",2022-05-31,162
"market_058","region_3",2022-06-01,150
"market_058","region_3",2022-06-02,151
"market_058","region_3",2022-06-03,159
"market_058","region_3",2022-06-04,172
"market_058","region_3",2022-06-05,147
"market_058","region_3",2022-06-06,155
"market_058","region_3",2022-06-07,87
"market_058","region_3",2022-06-08,158
"market_058","region_3",2022-06-09,154
"market_058","region_3",2022-06-10,177
"market_058","region_3",2022-06-11,159
"market_058","region_3",2022-06-12,145
"market_058","region_3",2022-06-13,105
"market_058","region_3",2022-06-14,100
"market_058","region_3",2022-06-15,158
"market_058","region_3",2022-06-16,151
"market_058","region_3",2022-06-17,167
"market_058","region_3",2022-06-18,186
"market_058","region_3",2022-06-19,161
"market_058","region_3",2022-06-20,130
"market_058","region_3",2022-06-21,122
"market_058","region_3",2022-06-22,138
"market_058","region_3",2022-06-23,125
"market_058","region_3",2022-06-24,146
"market_058","region_3",2022-06-25,164
"market_058","region_3",2022-06-26,163
"market_058","region_3",2022-06-27,165
"market_058","region_3",2022-06-28,154
"market_058","region_3",2022-06-29,142
"market_058","region_3",2022-06-30,173
"market_058","region_3",2022-07-01,157
"market_058","region_3",2022-07-02,148
"market_058","region_3",2022-07-03,172
"market_058","region_3",2022-07-04,154
"market_058","region_3",2022-07-05,110
"market_058","region_3",2022-07-06,164
"market_058","region_3",2022-07-07,155
"market_058","region_3",2022-07-08,190
"market_058","region_3",2022-07-09,134
"market_058","region_3",2022-07-10,169
"market_058","region_3",2022-07-11,153
"market_058","region_3",2022-07-12,117
"market_058","region_3",2022-07-13,149
"market_058","region_3",2022-07-14,139
"market_058","region_3",2022-07-15,137
"market_058","region_3",2022-07-16,160
"market_058","region_3",2022-07-17,121
"market_058","region_3",2022-07-18,138
"market_058","region_3",2022-07-19,137
"market_058","region_3",2022-07-20,136
"market_058","region_3",2022-07-21,163
"market_058","region_3",2022-07-22,150
"market_058","region_3",2022-07-23,150
"market_058","region_3",2022-07-24,151
"market_058","region_3",2022-07-25,144
"market_058","region_3",2022-07-26,135
"market_058","region_3",2022-07-27,120
"market_058","region_3",2022-07-28,128
"market_058","region_3",2022-07-29,129
"market_058","region_3",2022-07-30,134
"market_058","region_3",2022-07-31,163
"market_058","region_3",2022-08-01,150
"market_058","region_3",2022-08-02,134
"market_058","region_3",2022-08-03,144
"market_058","region_3",2022-08-04,163
"market_058","region_3",2022-08-05,189
"market_058","region_3",2022-08-06,164
"market_058","region_3",2022-08-07,153
"market_058","region_3",2022-08-08,164
"market_059","region_4",2022-01-01,998
"market_059","region_4",2022-01-02,978
"market_059","region_4",2022-01-03,957
"market_059","region_4",2022-01-04,916
"market_059","region_4",2022-01-05,942
"market_059","region_4",2022-01-06,991
"market_059","region_4",2022-01-07,1030
"market_059","region_4",2022-01-08,1060
"market_059","region_4",2022-01-09,1105
"market_059","region_4",2022-01-10,1069
"market_059","region_4",2022-01-11,1067
"market_059","region_4",2022-01-12,1090
"market_059","region_4",2022-01-13,1072
"market_059","region_4",2022-01-14,1098
"market_059","region_4",2022-01-15,1096
"market_059","region_4",2022-01-16,1099
"market_059","region_4",2022-01-17,1085
"market_059","region_4",2022-01-18,1015
"market_059","region_4",2022-01-19,942
"market_059","region_4",2022-01-20,973
"market_059","region_4",2022-01-21,1024
"market_059","region_4",2022-01-22,1014
"market_059","region_4",2022-01-23,994
"market_059","region_4",2022-01-24,969
"market_059","region_4",2022-01-25,1003
"market_059","region_4",2022-01-26,1019
"market_059","region_4",2022-01-27,992
"market_059","region_4",2022-01-28,1015
"market_059","region_4",2022-01-29,1037
"market_059","region_4",2022-01-30,1021
"market_059","region_4",2022-01-31,990
"market_059","region_4",2022-02-01,967
"market_059","region_4",2022-02-02,1039
"market_059","region_4",2022-02-03,1021
"market_059","region_4",2022-02-04,1070
"market_059","region_4",2022-02-05,1058
"market_059","region_4",2022-02-06,1058
"market_059","region_4",2022-02-07,979
"market_059","region_4",2022-02-08,919
"market_059","region_4",2022-02-09,902
"market_059","region_4",2022-02-10,991
"market_059","region_4",2022-02-11,946
"market_059","region_4",2022-02-12,993
"market_059","region_4",2022-02-13,986
"market_059","region_4",2022-02-14,911
"market_059","region_4",2022-02-15,874
"market_059","region_4",2022-02-16,893
"market_059","region_4",2022-02-17,917
"market_059","region_4",2022-02-18,944
"market_059","region_4",2022-02-19,944
"market_059","region_4",2022-02-20,993
"market_059","region_4",2022-02-21,931
"market_059","region_4",2022-02-22,927
"market_059","region_4",2022-02-23,915
"market_059","region_4",2022-02-24,959
"market_059","region_4",2022-02-25,1010
"market_059","region_4",2022-02-26,1057
"market_059","region_4",2022-02-27,1043
"market_059","region_4",2022-02-28,946
"market_059","region_4",2022-03-01,958
"market_059","region_4",2022-03-02,910
"market_059","region_4",2022-03-03,986
"market_059","region_4",2022-03-04,1013
"market_059","region_4",2022-03-05,1057
"market_059","region_4",2022-03-06,1035
"market_059","region_4",2022-03-07,1038
"market_059","region_4",2022-03-08,1021
"market_059","region_4",2022-03-09,1067
"market_059","region_4",2022-03-10,1095
"market_059","region_4",2022-03-11,1128
"market_059","region_4",2022-03-12,1163
"market_059","region_4",2022-03-13,1117
"market_059","region_4",2022-03-14,1081
"market_059","region_4",2022-03-15,1081
"market_059","region_4",2022-03-16,990
"market_059","region_4",2022-03-17,1078
"market_059","region_4",2022-03-18,1109
"market_059","region_4",2022-03-19,1099
"market_059","region_4",2022-03-20,1124
"market_059","region_4",2022-03-21,1016
"market_059","region_4",2022-03-22,1041
"market_059","region_4",2022-03-23,1023
"market_059","region_4",2022-03-24,1061
"market_059","region_4",2022-03-25,1111
"market_059","region_4",2022-03-26,1104
"market_059","region_4",2022-03-27,1093
"market_059","region_4",2022-03-28,1082
"market_059","region_4",2022-03-29,1026
"market_059","region_4",2022-03-30,1058
"market_059","region_4",2022-03-31,1105
"market_059","region_4",2022-04-01,1135
"market_059","region_4",2022-04-02,1160
"market_059","region_4",2022-04-03,1181
"market_059","region_4",2022-04-04,1214
"market_059","region_4",2022-04-05,1167
"market_059","region_4",2022-04-06,1124
"market_059","region_4",2022-04-07,1098
"market_059","region_4",2022-04-08,1131
"market_059","region_4",2022-04-09,1160
"market_059","region_4",2022-04-10,1213
"market_059","region_4",2022-04-11,1164
"market_059","region_4",2022-04-12,1152
"market_059","region_4",2022-04-13,1155
"market_059","region_4",2022-04-14,1174
"market_059","region_4",2022-04-15,1208
"market_059","region_4",2022-04-16,1217
"market_059","region_4",2022-04-17,1187
"market_059","region_4",2022-04-18,1166
"market_059","region_4",2022-04-19,1139
"market_059","region_4",2022-04-20,1146
"market_059","region_4",2022-04-21,1145
"market_059","region_4",2022-04-22,1169
"market_059","region_4",2022-04-23,1177
"market_059","region_4",2022-04-24,1181
"market_059","region_4",2022-04-25,1110
"market_059","region_4",2022-04-26,1089
"market_059","region_4",2022-04-27,1060
"market_059","region_4",2022-04-28,1138
"market_059","region_4",2022-04-29,1136
"market_059","region_4",2022-04-30,1194
"market_059","region_4",2022-05-01,1170
"market_059","region_4",2022-05-02,1088
"market_059","region_4",2022-05-03,1122
"market_059","region_4",2022-05-04,1065
"market_059","region_4",2022-05-05,1059
"market_059","region_4",2022-05-06,1130
"market_059","region_4",2022-05-07,1139
"market_059","region_4",2022-05-08,1085
"market_059","region_4",2022-05-09,1047
"market_059","region_4",2022-05-10,1022
"market_059","region_4",2022-05-11,1029
"market_059","region_4",2022-05-12,1009
"market_059","region_4",2022-05-13,1075
"market_059","region_4",2022-05-14,1089
"market_059","region_4",2022-05-15,1102
"market_059","region_4",2022-05-16,1086
"market_059","region_4",2022-05-17,993
"market_059","region_4",2022-05-18,1053
"market_059","region_4",2022-05-19,1015
"market_059","region_4",2022-05-20,1088
"market_059","region_4",2022-05-21,1104
"market_059","region_4",2022-05-22,1059
"market_059","region_4",2022-05-23,1004
"market_059","region_4",2022-05-24,993
"market_059","region_4",2022-05-25,990
"market_059","region_4",2022-05-26,1071
"market_059","region_4",2022-05-27,1042
"market_059","region_4",2022-05-28,1083
"market_059","region_4",2022-05-29,1063
"market_059","region_4",2022-05-30,1003
"market_059","region_4",2022-05-31,997
"market_059","region_4",2022-06-01,1009
"market_059","region_4",2022-06-02,1031
"market_059","region_4",2022-06-03,1082
"market_059","region_4",2022-06-04,1059
"market_059","region_4",2022-06-05,1063
"market_059","region_4",2022-06-06,1025
"market_059","region_4",2022-06-07,992
"market_059","region_4",2022-06-08,995
"market_059","region_4",2022-06-09,992
"market_059","region_4",2022-06-10,1064
"market_059","region_4",2022-06-11,1070
"market_059","region_4",2022-06-12,1053
"market_059","region_4",2022-06-13,1023
"market_059","region_4",2022-06-14,1026
"market_059","region_4",2022-06-15,1013
"market_059","region_4",2022-06-16,995
"market_059","region_4",2022-06-17,1051
"market_059","region_4",2022-06-18,1056
"market_059","region_4",2022-06-19,1068
"market_059","region_4",2022-06-20,983
"market_059","region_4",2022-06-21,1002
"market_059","region_4",2022-06-22,980
"market_059","region_4",2022-06-23,1057
"market_059","region_4",2022-06-24,1067
"market_059","region_4",2022-06-25,1111
"market_059","region_4",2022-06-26,1069
"market_059","region_4",2022-06-27,1046
"market_059","region_4",2022-06-28,1034
"market_059","region_4",2022-06-29,1045
"market_059","region_4",2022-06-30,1092
"market_059","region_4",2022-07-01,1092
"market_059","region_4",2022-07-02,1148
"market_059","region_4",2022-07-03,1135
"market_059","region_4",2022-07-04,1110
"market_059","region_4",2022-07-05,1030
"market_059","region_4",2022-07-06,1054
"market_059","region_4",2022-07-07,1098
"market_059","region_4",2022-07-08,1148
"market_059","region_4",2022-07-09,1095
"market_059","region_4",2022-07-10,1108
"market_059","region_4",2022-07-11,1078
"market_059","region_4",2022-07-12,1052
"market_059","region_4",2022-07-13,1008
"market_059","region_4",2022-07-14,1013
"market_059","region_4",2022-07-15,1027
"market_059","region_4",2022-07-16,1080
"market_059","region_4",2022-07-17,1066
"market_059","region_4",2022-07-18,1081
"market_059","region_4",2022-07-19,1060
"market_059","region_4",2022-07-20,1025
"market_059","region_4",2022-07-21,1049
"market_059","region_4",2022-07-22,1088
"market_059","region_4",2022-07-23,1136
"market_059","region_4",2022-07-24,1114
"market_059","region_4",2022-07-25,1036
"market_059","region_4",2022-07-26,1020
"market_059","region_4",2022-07-27,990
"market_059","region_4",2022-07-28,1009
"market_059","region_4",2022-07-29,1047
"market_059","region_4",2022-07-30,1035
"market_059","region_4",2022-07-31,1074
"market_059","region_4",2022-08-01,1043
"market_059","region_4",2022-08-02,1059
"market_059","region_4",2022-08-03,1075
"market_059","region_4",2022-08-04,1060
"market_059","region_4",2022-08-05,1107
"market_059","region_4",2022-08-06,1188
"market_059","region_4",2022-08-07,1172
"market_059","region_4",2022-08-08,1121
"market_060","region_5",2022-01-01,828
"market_060","region_5",2022-01-02,867
"market_060","region_5",2022-01-03,794
"market_060","region_5",2022-01-04,812
"market_060","region_5",2022-01-05,808
"market_060","region_5",2022-01-06,853
"market_060","region_5",2022-01-07,841
"market_060","region_5",2022-01-08,881
"market_060","region_5",2022-01-09,870
"market_060","region_5",2022-01-10,857
"market_060","region_5",2022-01-11,832
"market_060","region_5",2022-01-12,916
"market_060","region_5",2022-01-13,873
"market_060","region_5",2022-01-14,863
"market_060","region_5",2022-01-15,908
"market_060","region_5",2022-01-16,906
"market_060","region_5",2022-01-17,856
"market_060","region_5",2022-01-18,832
"market_060","region_5",2022-01-19,769
"market_060","region_5",2022-01-20,823
"market_060","region_5",2022-01-21,792
"market_060","region_5",2022-01-22,815
"market_060","region_5",2022-01-23,845
"market_060","region_5",2022-01-24,780
"market_060","region_5",2022-01-25,786
"market_060","region_5",2022-01-26,788
"market_060","region_5",2022-01-27,789
"market_060","region_5",2022-01-28,859
"market_060","region_5",2022-01-29,856
"market_060","region_5",2022-01-30,867
"market_060","region_5",2022-01-31,832
"market_060","region_5",2022-02-01,852
"market_060","region_5",2022-02-02,851
"market_060","region_5",2022-02-03,851
"market_060","region_5",2022-02-04,893
"market_060","region_5",2022-02-05,895
"market_060","region_5",2022-02-06,908
"market_060","region_5",2022-02-07,856
"market_060","region_5",2022-02-08,800
"market_060","region_5",2022-02-09,750
"market_060","region_5",2022-02-10,788
"market_060","region_5",2022-02-11,834
"market_060","region_5",2022-02-12,846
"market_060","region_5",2022-02-13,838
"market_060","region_5",2022-02-14,794
"market_060","region_5",2022-02-15,798
"market_060","region_5",2022-02-16,729
"market_060","region_5",2022-02-17,766
"market_060","region_5",2022-02-18,779
"market_060","region_5",2022-02-19,813
"market_060","region_5",2022-02-20,802
"market_060","region_5",2022-02-21,776
"market_060","region_5",2022-02-22,790
"market_060","region_5",2022-02-23,796
"market_060","region_5",2022-02-24,801
"market_060","region_5",2022-02-25,830
"market_060","region_5",2022-02-26,865
